"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Type","Number of Positions or Pins (Grid)","Pitch - Mating","Contact Finish - Mating","Contact Finish Thickness - Mating","Contact Material - Mating","Mounting Type","Features","Termination","Pitch - Post","Contact Finish - Post","Contact Finish Thickness - Post","Contact Material - Post","Housing Material","Operating Temperature"
"http://www.arieselec.com/products/data/13001-horizontal-display-socket.pdf","http://media.digikey.com/photos/Aries/20-823-90.jpg","A129-ND","20-823-90","Aries Electronics","CONN IC DIP SOCKET 20POS GOLD",1247,0,"13.67800",50,1,"Bulk","Vertisockets™ 800","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Phosphor Bronze","Through Hole, Right Angle, Horizontal","Closed Frame","Solder","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Phosphor Bronze","Polyamide (PA46), Nylon 4/6","-"
"http://www.arieselec.com/products/data/12008-strip-line-socket.pdf","http://media.digikey.com/Photos/Aries/10-0511-11.JPG","A785AR-ND","10-0511-11","Aries Electronics","CONN SOCKET SIP 10POS GOLD",140,0,"14.63360",50,1,"Bulk","511","SIP","10 (1 x 10)","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Phosphor Bronze","Through Hole","-","Solder","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Phosphor Bronze","Polyamide (PA46), Nylon 4/6, Glass Filled","-55°C ~ 125°C"
"http://media.digikey.com/pdf/Data%20Sheets/Aries%20Electronics%20PDFs/516.pdf","http://media.digikey.com/photos/Aries/28-516-11.JPG","A762-ND","28-516-11","Aries Electronics","CONN IC DIP SOCKET ZIF 28POS GLD",408,0,"15.26080",50,1,"Bulk","516","DIP, ZIF (ZIP)","28 (2 x 14)","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Beryllium Copper","Polyamide (PA46), Nylon 4/6, Glass Filled","-"
"http://www.apexanalog.com/resources/mechdrawings/ms06.pdf","http://media.digikey.com/Photos/Cirrus%20Logic%20Photos/MS06.jpg","598-1387-ND","MS06","Apex Microtechnology","CONN SOCKET SIP 20POS GOLD",397,0,"15.45500",50,1,"Bulk","Apex Precision Power®","SIP","20 (1 x 20)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Polyester, Glass Filled","-"
"http://www.sullinscorp.com/drawings/358_TMJ03DKSD-S1512,_C11667-B.pdf","http://media.digikey.com/Photos/Sullins%20Photos/TMJ03DKSD-S1512.jpg","S9638-ND","TMJ03DKSD-S1512","Sullins Connector Solutions","CONN TRANSIST TO-254 3POS GOLD",118,0,"16.87280",50,1,"Bulk","-","Transistor, TO-254","3 (Rectangular)","0.150"" (3.81mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Flange","Solder","0.150"" (3.81mm)","Gold","30µin (0.76µm)","Beryllium Copper","Polyphenylene Sulfide (PPS)","-50°C ~ 175°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437508-5&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/Tyco%20Amp%20Photos/1-1437508-6.jpg","1-1437508-6-ND","1-1437508-6","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 8POS GOLD",203,0,"18.60560",50,1,"Bulk","8058","Transistor, TO-5","8 (Round)","-","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Gold","-","Brass","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"http://media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/1437504.pdf","http://media.digikey.com/Photos/TE%20Connectivity/1-1437504-9.JPG","1-1437504-9-ND","1-1437504-9","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 3POS GOLD",175,0,"19.55440",50,1,"Bulk","8060","Transistor, TO-5","3 (Round)","-","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Gold","-","Beryllium Copper","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"http://www.arieselec.com/products/data/13001-horizontal-display-socket.pdf","http://media.digikey.com/photos/Aries/40-6823-90.jpg","A132-ND","40-6823-90","Aries Electronics","CONN IC DIP SOCKET 40POS GOLD",270,0,"21.91920",50,1,"Bulk","Vertisockets™ 800","DIP, 0.6"" (15.24mm) Row Spacing","40 (2 x 20)","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Phosphor Bronze","Through Hole, Right Angle, Horizontal","Closed Frame","Solder","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Phosphor Bronze","Polyamide (PA46), Nylon 4/6","-"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2-1437504-9&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/8080-1G7.jpg","A109230-ND","8080-1G7","TE Connectivity AMP Connectors","CONN TRANSIST TO-3 4POS GOLD",390,0,"28.05600",50,1,"Bulk","8080","Transistor, TO-3","4 (Round)","-","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Gold","-","Beryllium Copper","Fluoropolymer (FP)","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2174988&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/2174988-2.JPG","A120559-ND","2174988-2","TE Connectivity AMP Connectors","SOCKET ASSY LGA2011-1 0.38AU",150,0,"29.00140",50,1,"","*","","","","","","","","","","","","","","",""
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=987&p=258&pdf=1&dsku=115-PP-XXX-41-003101","http://media.digikey.com/Renders/Preci%20Dip%20Renders/MFG_115-87-316-41-003101.jpg","1212-1046-ND","115-87-316-41-003101","Preci-Dip","CONN IC DIP SOCKET 16POS GOLD",2195,0,"1.28500",50,1,"Tube","115","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=884&p=261&pdf=1&dsku=114-PP-XXX-41-117101","http://media.digikey.com/Renders/Preci%20Dip%20Renders/MFG_114-87-422-41-117101.jpg","1212-1040-ND","114-87-422-41-117101","Preci-Dip","CONN IC DIP SOCKET 22POS GOLD",1597,0,"1.65800",50,1,"Tube","114","DIP, 0.4"" (10.16mm) Row Spacing","22 (2 x 11)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=1009&p=259&pdf=1&dsku=116-PP-XXX-41-XXX101","http://media.digikey.com/Renders/Preci%20Dip%20Renders/MFG_116-87-310-41-001101.jpg","1212-1053-ND","116-87-310-41-001101","Preci-Dip","CONN IC DIP SOCKET 10POS GOLD",2004,0,"1.75420",50,1,"Tube","116","DIP, 0.3"" (7.62mm) Row Spacing","10 (2 x 5)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Elevated, Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/093.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/115-93-318-41-003000.jpg","ED90211-ND","115-43-318-41-003000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 18POS GOLD",3766,0,"2.57020",50,1,"Tube","115","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/108.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/214-99-628-01-670800.jpg","ED90242-ND","214-44-628-01-670800","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 28POS TIN",519,0,"3.00740",50,1,"Tube","214","DIP, 0.6"" (15.24mm) Row Spacing","28 (2 x 14)","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Beryllium Copper","Surface Mount","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/115.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/614-93-314-31-012000.JPG","ED90123-ND","614-43-314-31-012000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 14POS GOLD",454,0,"3.07600",50,1,"Tube","614","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/090.PDF","http://media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/110-41-328-41-001000.jpg","ED90600-ND","110-41-328-41-001000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 28POS GOLD",141,0,"3.18960",50,1,"Tube","110","DIP, 0.3"" (7.62mm) Row Spacing","28 (2 x 14)","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/093.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/115-93-632-41-003000.jpg","ED90219-ND","115-43-632-41-003000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 32POS GOLD",337,0,"3.85560",50,1,"Tube","115","DIP, 0.6"" (15.24mm) Row Spacing","32 (2 x 16)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/115.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/614-93-320-31-012000.jpg","ED90126-ND","614-43-320-31-012000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 20POS GOLD",286,0,"4.08540",50,1,"Tube","614","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/109.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/123-93-320-41-001000.jpg","ED90170-ND","123-43-320-41-001000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 20POS GOLD",350,0,"4.85900",50,1,"Tube","123","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Wire Wrap","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437532-2&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/Tyco%20Photos/7-1437536-3.jpg","7-1437536-3-ND","7-1437536-3","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 40POS GOLD",1063,0,"9.04840",50,1,"Tube","500","DIP, 0.6"" (15.24mm) Row Spacing","40 (2 x 20)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","-","-","Brass","-","-55°C ~ 125°C"
"-","http://media.digikey.com/Photos/Tyco%20Amp%20Photos/7-1437529-6.jpg","7-1437529-6-ND","7-1437529-6","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 8POS GOLD",211,0,"9.12360",50,1,"Tube","500","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","-","Copper Alloy","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","-","Copper Alloy","-","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/photos/TE%20Connectivity/2-1571552-7.JPG","A105217-ND","2-1571552-7","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 22POS GOLD",529,0,"9.22660",50,1,"Tube","800","DIP, 0.4"" (10.16mm) Row Spacing","22 (2 x 11)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","Flash","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571550&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/Tyco%20Amp%20Photos/1-1571550-0.jpg","1-1571550-0-ND","1-1571550-0","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 32POS TIN",1003,0,"11.36360",50,1,"Tube","500","DIP, 0.6"" (15.24mm) Row Spacing","32 (2 x 16)","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571550&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/2-1571550-9.JPG","2-1571550-9-ND","2-1571550-9","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 28POS GOLD",564,0,"10.25840",50,1,"Tube","500","DIP, 0.6"" (15.24mm) Row Spacing","28 (2 x 14)","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/129.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/299-93-618-10-002000.jpg","ED90147-ND","299-43-618-10-002000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 18POS GOLD",630,0,"9.73140",50,1,"Tube","299","DIP, 0.6"" (15.24mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole, Right Angle, Horizontal","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571550&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/3-1571550-2.jpg","3-1571550-2-ND","3-1571550-2","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 40POS GOLD",247,0,"14.83680",50,1,"Tube","500","DIP, 0.6"" (15.24mm) Row Spacing","40 (2 x 20)","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437508-5&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/photos/Tyco%20Photos/2-1437508-4.jpg","2-1437508-4-ND","2-1437508-4","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 8POS GOLD",126,0,"20.39760",50,1,"Bulk","8058","Transistor, TO-5","8 (Round)","-","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Gold","-","Brass","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2199298&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-2199298-8.jpg","A120352-ND","1-2199298-8","TE Connectivity AMP Connectors","24P,DIP SKT,300 CL,LDR,PB FREE",3485,0,"0.36900",50,1,"","*","","","","","","","","","","","","","","",""
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/814-AG11D-ESL.jpg","A123213-ND","814-AG11D-ESL-LF","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 14POS GOLD",5335,0,"1.73960",50,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","Flash","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","-","A123221-ND","4-1571552-4","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS GOLD",4769,0,"2.20440",50,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","20µin (0.51µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","20µin (0.51µm)","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","-","A123214-ND","818-AG11D-ESL-LF","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 18POS GOLD",4160,0,"2.52980",50,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","Flash","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571551&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/4-1571551-4.jpg","A123220-ND","4-1571551-4","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS GOLD",2978,0,"2.65140",50,1,"Tube","500","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Nickel","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571551&DocType=Customer+Drawing&DocLang=English","-","A122851-ND","4-1571551-3","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 14POS GOLD",3298,0,"3.06360",50,1,"Tube","500","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Nickel","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","-","A122748-ND","816-AG12D-ES-LF","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS TIN",4770,0,"3.26300",50,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","-","A123219-ND","824-AG31D-ESL-LF","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 24POS GOLD",3126,0,"3.75280",50,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","24 (2 x 12)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","Flash","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437532-2&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/Tyco%20Amp%20Photos/1437536-2.jpg","A121509-ND","516-AG10D","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS GOLD",1625,0,"8.44220",50,1,"Tube","500","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","-","-","Brass","-","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437508-5&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/8058-1G24.JPG","A112160-ND","8058-1G24","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 4POS GOLD",332,0,"12.56460",50,1,"Bulk","8058","Transistor, TO-5","4 (Round)","-","Gold","-","Beryllium Copper","Panel Mount","-","Solder Cup","-","Gold","-","Brass","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1747890&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/photos/Tyco%20Photos/1-1747890-1.JPG","A97502-ND","1-1747890-1","TE Connectivity AMP Connectors","CONN SOCKET LGA 771POS GOLD",200,0,"13.65400",50,1,"Tray","-","LGA","771 (33 x 33)","0.043"" (1.09mm)","Gold","-","Copper Alloy","Surface Mount","Open Frame","Solder","0.043"" (1.09mm)","-","-","-","Thermoplastic","-25°C ~ 100°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1981837&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1981837-1.JPG","A115017-ND","1981837-1","TE Connectivity AMP Connectors","CONN SOCKET LGA 1366POS GOLD",131,0,"20.91720",50,1,"Tray","-","LGA","1366 (32 x 41)","0.040"" (1.01mm)","Gold","15µin (0.38µm)","Copper Alloy","Surface Mount","Open Frame","Solder","0.040"" (1.01mm)","-","-","Copper Alloy","Thermoplastic","-"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1554653&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1554653-1.jpg","A107772-ND","1554653-1","TE Connectivity AMP Connectors","CONN SOCKET LGA 2011POS GOLD",166,0,"29.11800",50,1,"Tray","-","LGA","2011 (47 x 58)","-","Gold","15µin (0.38µm)","Copper Alloy","Surface Mount","Open Frame","Solder","-","Gold","15µin (0.38µm)","Copper Alloy","Thermoplastic","-25°C ~ 100°C"
"http://www.on-shore.com/sites/default/files/manuals/WMS-OZ.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/WMS-080Z.jpg","ED2680-ND","WMS-080Z","On Shore Technology Inc.","CONN IC DIP SOCKET 8POS GOLD",3717,0,"0.49100",50,1,"Tube","WMS","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame, Wash Away","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","-","-40°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2199300&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-2199300-2.JPG","A120356-ND","1-2199300-2","TE Connectivity AMP Connectors","32P,DIP SKT,600 CL,OTC,PB FREE",5045,0,"0.86880",50,1,"","*","","","","","","","","","","","","","","",""
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/114-87-306-41-134191.jpg","1212-1030-1-ND","114-87-306-41-134191","Preci-Dip","CONN IC DIP SOCKET 6POS GOLD",1228,0,"0.93060",50,1,"Cut Tape (CT)","114","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/114-87-306-41-134191.jpg","1212-1030-6-ND","114-87-306-41-134191","Preci-Dip","CONN IC DIP SOCKET 6POS GOLD",1228,0,"Calculate",50,1,"Digi-Reel®","114","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://www.on-shore.com/sites/default/files/manuals/WMS-OZ.pdf","http://media.digikey.com/photos/On%20Shore%20Technology%20Photos/WMS-180Z.JPG","ED2683-ND","WMS-180Z","On Shore Technology Inc.","CONN IC DIP SOCKET 18POS GOLD",3847,0,"1.05780",50,1,"Tube","WMS","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame, Wash Away","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","-","-40°C ~ 105°C"
