"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Color","CCT (K)","Flux @ 85°C, Current - Test","Flux @ 25°C, Current - Test","Current - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","CRI (Color Rendering Index)","Current - Max","Viewing Angle","Mounting Type","Package / Case"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1097-1-ND","MXA8-PW57-0000","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",26889,0,"0.22543",2000,1,"Cut Tape (CT)","LUXEON 3535L","White, Cool","5700K","-","42 lm (Typ)","100mA","3.05V","138 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1097-6-ND","MXA8-PW57-0000","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",26889,0,"Calculate",2000,1,"Digi-Reel®","LUXEON 3535L","White, Cool","5700K","-","42 lm (Typ)","100mA","3.05V","138 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1098-1-ND","MXA8-PW65-0000","Lumileds","LED LUXEON COOL WHITE 6500K 2SMD",22209,0,"0.22543",2000,1,"Cut Tape (CT)","LUXEON 3535L","White, Cool","6500K","-","41 lm (Typ)","100mA","3.05V","134 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1098-6-ND","MXA8-PW65-0000","Lumileds","LED LUXEON COOL WHITE 6500K 2SMD",22209,0,"Calculate",2000,1,"Digi-Reel®","LUXEON 3535L","White, Cool","6500K","-","41 lm (Typ)","100mA","3.05V","134 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1095-1-ND","MXA8-PW40-0000","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",10345,0,"0.22543",2000,1,"Cut Tape (CT)","LUXEON 3535L","White, Neutral","4000K","-","42 lm (Typ)","100mA","3.05V","138 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1095-6-ND","MXA8-PW40-0000","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",10345,0,"Calculate",2000,1,"Digi-Reel®","LUXEON 3535L","White, Neutral","4000K","-","42 lm (Typ)","100mA","3.05V","138 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1507-1-ND","MXA7-PW57-H001","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",5186,0,"0.25000",2000,1,"Cut Tape (CT)","LUXEON 3535L","White, Cool","5700K","-","54 lm (Typ)","100mA","2.9V","186 lm/W","70","300mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1507-6-ND","MXA7-PW57-H001","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",5186,0,"Calculate",2000,1,"Digi-Reel®","LUXEON 3535L","White, Cool","5700K","-","54 lm (Typ)","100mA","2.9V","186 lm/W","70","300mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://katalog.we-online.de/led/datasheet/158301240.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5660-2-ND","158301240","Wurth Electronics Inc","LED WL-SWTP NEU WHITE 4000K 1206",4000,0,"0.22175",2000,2000,"Tape & Reel (TR)","WL-SWTP","White, Neutral","4000K","-","7.5 lm (Typ)","20mA","3V","125 lm/W","85 (Typ)","40mA","120°","Surface Mount","1206 (3016 Metric)"
"http://katalog.we-online.de/led/datasheet/158301240.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5660-1-ND","158301240","Wurth Electronics Inc","LED WL-SWTP NEU WHITE 4000K 1206",4120,0,"0.28222",2000,1,"Cut Tape (CT)","WL-SWTP","White, Neutral","4000K","-","7.5 lm (Typ)","20mA","3V","125 lm/W","85 (Typ)","40mA","120°","Surface Mount","1206 (3016 Metric)"
"http://katalog.we-online.de/led/datasheet/158301240.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5660-6-ND","158301240","Wurth Electronics Inc","LED WL-SWTP NEU WHITE 4000K 1206",4120,0,"Calculate",2000,1,"Digi-Reel®","WL-SWTP","White, Neutral","4000K","-","7.5 lm (Typ)","20mA","3V","125 lm/W","85 (Typ)","40mA","120°","Surface Mount","1206 (3016 Metric)"
"http://katalog.we-online.de/led/datasheet/158301227.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5658-2-ND","158301227","Wurth Electronics Inc","LED WL-SWTP WARM WHT 2700K 1206",2000,0,"0.22175",2000,2000,"Tape & Reel (TR)","WL-SWTP","White, Warm","2700K","-","7 lm (Typ)","20mA","3V","117 lm/W","85 (Typ)","40mA","120°","Surface Mount","2-SMD, Flat Lead"
"http://katalog.we-online.de/led/datasheet/158301227.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5658-1-ND","158301227","Wurth Electronics Inc","LED WL-SWTP WARM WHT 2700K 1206",2627,0,"0.28222",2000,1,"Cut Tape (CT)","WL-SWTP","White, Warm","2700K","-","7 lm (Typ)","20mA","3V","117 lm/W","85 (Typ)","40mA","120°","Surface Mount","2-SMD, Flat Lead"
"http://katalog.we-online.de/led/datasheet/158301227.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5658-6-ND","158301227","Wurth Electronics Inc","LED WL-SWTP WARM WHT 2700K 1206",2627,0,"Calculate",2000,1,"Digi-Reel®","WL-SWTP","White, Warm","2700K","-","7 lm (Typ)","20mA","3V","117 lm/W","85 (Typ)","40mA","120°","Surface Mount","2-SMD, Flat Lead"
"http://katalog.we-online.de/led/datasheet/158301230.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5659-2-ND","158301230","Wurth Electronics Inc","LED WL-SWTP WARM WHT 3000K 1206",2000,0,"0.22175",2000,2000,"Tape & Reel (TR)","WL-SWTP","White, Warm","3000K","-","7 lm (Typ)","20mA","3V","117 lm/W","85 (Typ)","40mA","120°","Surface Mount","1206 (3016 Metric)"
"http://katalog.we-online.de/led/datasheet/158301230.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5659-1-ND","158301230","Wurth Electronics Inc","LED WL-SWTP WARM WHT 3000K 1206",2004,0,"0.28222",2000,1,"Cut Tape (CT)","WL-SWTP","White, Warm","3000K","-","7 lm (Typ)","20mA","3V","117 lm/W","85 (Typ)","40mA","120°","Surface Mount","1206 (3016 Metric)"
"http://katalog.we-online.de/led/datasheet/158301230.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5659-6-ND","158301230","Wurth Electronics Inc","LED WL-SWTP WARM WHT 3000K 1206",2004,0,"Calculate",2000,1,"Digi-Reel®","WL-SWTP","White, Warm","3000K","-","7 lm (Typ)","20mA","3V","117 lm/W","85 (Typ)","40mA","120°","Surface Mount","1206 (3016 Metric)"
"http://katalog.we-online.de/led/datasheet/158301260.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5662-2-ND","158301260","Wurth Electronics Inc","LED WL-SWTP COOL WHT 6000K 1206",2000,0,"0.22175",2000,2000,"Tape & Reel (TR)","WL-SWTP","White, Cool","6000K","-","8 lm (Typ)","20mA","3V","133 lm/W","85 (Typ)","40mA","120°","Surface Mount","1206 (3016 Metric)"
"http://katalog.we-online.de/led/datasheet/158301260.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5662-1-ND","158301260","Wurth Electronics Inc","LED WL-SWTP COOL WHT 6000K 1206",2465,0,"0.28222",2000,1,"Cut Tape (CT)","WL-SWTP","White, Cool","6000K","-","8 lm (Typ)","20mA","3V","133 lm/W","85 (Typ)","40mA","120°","Surface Mount","1206 (3016 Metric)"
"http://katalog.we-online.de/led/datasheet/158301260.pdf","http://media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WL-SWTP%20Series.jpg","732-5662-6-ND","158301260","Wurth Electronics Inc","LED WL-SWTP COOL WHT 6000K 1206",2465,0,"Calculate",2000,1,"Digi-Reel®","WL-SWTP","White, Cool","6000K","-","8 lm (Typ)","20mA","3V","133 lm/W","85 (Typ)","40mA","120°","Surface Mount","1206 (3016 Metric)"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1210-1-ND","L130-3080003000W21","Lumileds","LED LUXEON WARM WHITE 3000K 2SMD",7974,0,"0.27678",2000,1,"Cut Tape (CT)","LUXEON 3030 2D","White, Warm","3000K","-","90 lm (Typ)","120mA","6.1V","123 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1210-6-ND","L130-3080003000W21","Lumileds","LED LUXEON WARM WHITE 3000K 2SMD",7974,0,"Calculate",2000,1,"Digi-Reel®","LUXEON 3030 2D","White, Warm","3000K","-","90 lm (Typ)","120mA","6.1V","123 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1212-1-ND","L130-4080003000W21","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",7827,0,"0.27678",2000,1,"Cut Tape (CT)","LUXEON 3030 2D","White, Neutral","4000K","-","95 lm (Typ)","120mA","6.1V","130 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1212-6-ND","L130-4080003000W21","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",7827,0,"Calculate",2000,1,"Digi-Reel®","LUXEON 3030 2D","White, Neutral","4000K","-","95 lm (Typ)","120mA","6.1V","130 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1214-1-ND","L130-5780003000W21","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",7602,0,"0.27678",2000,1,"Cut Tape (CT)","LUXEON 3030 2D","White, Cool","5700K","-","97 lm (Typ)","120mA","6.1V","133 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1214-6-ND","L130-5780003000W21","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",7602,0,"Calculate",2000,1,"Digi-Reel®","LUXEON 3030 2D","White, Cool","5700K","-","97 lm (Typ)","120mA","6.1V","133 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW8Q14C_datasheet(5).pdf","http://media.digikey.com/Photos/Seoul%20Semi/Acrich-Series-LED-SMD-COOL-WHITE.jpg","897-1191-1-ND","STW8Q14C-V5W5-EA","Seoul Semiconductor Inc.","LED ACRICH NEU WHITE 4000K 2211",11184,0,"0.28371",2000,1,"Cut Tape (CT)","Acrich","White, Neutral","4000K (3700K ~ 4200K)","-","41 lm (38 lm ~ 44 lm)","100mA","3.1V","132 lm/W","80","160mA","120°","Surface Mount","2211 (5630 Metric)"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW8Q14C_datasheet(5).pdf","http://media.digikey.com/Photos/Seoul%20Semi/Acrich-Series-LED-SMD-COOL-WHITE.jpg","897-1191-6-ND","STW8Q14C-V5W5-EA","Seoul Semiconductor Inc.","LED ACRICH NEU WHITE 4000K 2211",11184,0,"Calculate",2000,1,"Digi-Reel®","Acrich","White, Neutral","4000K (3700K ~ 4200K)","-","41 lm (38 lm ~ 44 lm)","100mA","3.1V","132 lm/W","80","160mA","120°","Surface Mount","2211 (5630 Metric)"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Renders/Cree%20Renders/CLA1B-WKW.jpg","CLA1B-WKW-XD0F0E23TR-ND","CLA1B-WKW-XD0F0E23","Cree Inc.","LED CLA1B COOL WHT 75CRI 4PLCC",2000,0,"0.25236",2000,2000,"Tape & Reel (TR)","CLA1B-WKW/MKW","White, Cool","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","105 lm/W","75","80mA","120°","Surface Mount","4-PLCC"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Renders/Cree%20Renders/CLA1B-WKW.jpg","CLA1B-WKW-XD0F0E23CT-ND","CLA1B-WKW-XD0F0E23","Cree Inc.","LED CLA1B COOL WHT 75CRI 4PLCC",2742,0,"0.27923",2000,1,"Cut Tape (CT)","CLA1B-WKW/MKW","White, Cool","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","105 lm/W","75","80mA","120°","Surface Mount","4-PLCC"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Renders/Cree%20Renders/CLA1B-WKW.jpg","CLA1B-WKW-XD0F0E23DKR-ND","CLA1B-WKW-XD0F0E23","Cree Inc.","LED CLA1B COOL WHT 75CRI 4PLCC",2742,0,"Calculate",2000,1,"Digi-Reel®","CLA1B-WKW/MKW","White, Cool","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","105 lm/W","75","80mA","120°","Surface Mount","4-PLCC"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Photos/Cree%20Photos/CLA1B-MKW-XD0F0E83.JPG","CLA1B-MKW-XD0F0E83TR-ND","CLA1B-MKW-XD0F0E83","Cree Inc.","LED CLA1B WARM WHT 80CRI 4LCC",16000,0,"0.26430",2000,2000,"Tape & Reel (TR)","CLA1B-WKW/MKW","White, Warm","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","39 lm/W","80","80mA","120°","Surface Mount","4-PLCC"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Photos/Cree%20Photos/CLA1B-MKW-XD0F0E83.JPG","CLA1B-MKW-XD0F0E83CT-ND","CLA1B-MKW-XD0F0E83","Cree Inc.","LED CLA1B WARM WHT 80CRI 4LCC",17717,0,"0.29193",2000,1,"Cut Tape (CT)","CLA1B-WKW/MKW","White, Warm","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","39 lm/W","80","80mA","120°","Surface Mount","4-PLCC"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Photos/Cree%20Photos/CLA1B-MKW-XD0F0E83.JPG","CLA1B-MKW-XD0F0E83DKR-ND","CLA1B-MKW-XD0F0E83","Cree Inc.","LED CLA1B WARM WHT 80CRI 4LCC",17717,0,"Calculate",2000,1,"Digi-Reel®","CLA1B-WKW/MKW","White, Warm","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","39 lm/W","80","80mA","120°","Surface Mount","4-PLCC"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW8C2SA(2).pdf","http://media.digikey.com/Photos/Seoul%20Semi/MFG_STW8C2SA.jpg","897-1161-1-ND","STW8C2SA-J19K26-CA","Seoul Semiconductor Inc.","LED ACRICH COOL WHITE 5100K 2SMD",10976,0,"0.35912",2000,1,"Cut Tape (CT)","Acrich","White, Cool","5100K (3200K ~ 7000K)","-","-","100mA","6.3V","-","80","200mA","120°","Surface Mount","2-SMD, No Lead"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW8C2SA(2).pdf","http://media.digikey.com/Photos/Seoul%20Semi/MFG_STW8C2SA.jpg","897-1161-6-ND","STW8C2SA-J19K26-CA","Seoul Semiconductor Inc.","LED ACRICH COOL WHITE 5100K 2SMD",10976,0,"Calculate",2000,1,"Digi-Reel®","Acrich","White, Cool","5100K (3200K ~ 7000K)","-","-","100mA","6.3V","-","80","200mA","120°","Surface Mount","2-SMD, No Lead"
"http://www.qt-brightek.com/datasheet/QBHP686-IWH-XX.pdf","http://media.digikey.com/Photos/QT%20Brightek%20Photos/MFG_QBHP686-IWH-XX.jpg","1516-1047-2-ND","QBHP686-IWH-CW","QT Brightek (QTB)","LED COOL WHITE 6020K 80CRI 2PLCC",2000,0,"0.29118",2000,2000,"Tape & Reel (TR)","-","White, Cool","6020K (5300K ~ 7050K)","-","44 lm (Typ)","150mA","3.2V","92 lm/W","80","160mA","-","Surface Mount","2-PLCC"
"http://www.qt-brightek.com/datasheet/QBHP686-IWH-XX.pdf","http://media.digikey.com/Photos/QT%20Brightek%20Photos/MFG_QBHP686-IWH-XX.jpg","1516-1047-1-ND","QBHP686-IWH-CW","QT Brightek (QTB)","LED COOL WHITE 6020K 80CRI 2PLCC",3705,0,"0.35912",2000,1,"Cut Tape (CT)","-","White, Cool","6020K (5300K ~ 7050K)","-","44 lm (Typ)","150mA","3.2V","92 lm/W","80","160mA","-","Surface Mount","2-PLCC"
"http://www.qt-brightek.com/datasheet/QBHP686-IWH-XX.pdf","http://media.digikey.com/Photos/QT%20Brightek%20Photos/MFG_QBHP686-IWH-XX.jpg","1516-1047-6-ND","QBHP686-IWH-CW","QT Brightek (QTB)","LED COOL WHITE 6020K 80CRI 2PLCC",3705,0,"Calculate",2000,1,"Digi-Reel®","-","White, Cool","6020K (5300K ~ 7050K)","-","44 lm (Typ)","150mA","3.2V","92 lm/W","80","160mA","-","Surface Mount","2-PLCC"
"http://media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTPL-P00DWS57.pdf","http://media.digikey.com/Photos/Lite%20On%20Photos/LTPL-P00DWS57.JPG","160-1857-2-ND","LTPL-P00DWS57","Lite-On Inc.","LED LTPL COOL WHITE 5700K 6SMD",7000,0,"0.30104",2000,1000,"Tape & Reel (TR)","LTPL","White, Cool","5700K","-","21 lm (Typ)","40mA","3V","175 lm/W","70 (Typ)","80mA","120°","Surface Mount","6-SMD, Flat Lead Exposed Pad"
"http://media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTPL-P00DWS57.pdf","http://media.digikey.com/Photos/Lite%20On%20Photos/LTPL-P00DWS57.JPG","160-1857-1-ND","LTPL-P00DWS57","Lite-On Inc.","LED LTPL COOL WHITE 5700K 6SMD",7592,0,"0.45156",2000,1,"Cut Tape (CT)","LTPL","White, Cool","5700K","-","21 lm (Typ)","40mA","3V","175 lm/W","70 (Typ)","80mA","120°","Surface Mount","6-SMD, Flat Lead Exposed Pad"
"http://media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTPL-P00DWS57.pdf","http://media.digikey.com/Photos/Lite%20On%20Photos/LTPL-P00DWS57.JPG","160-1857-6-ND","LTPL-P00DWS57","Lite-On Inc.","LED LTPL COOL WHITE 5700K 6SMD",7592,0,"Calculate",2000,1,"Digi-Reel®","LTPL","White, Cool","5700K","-","21 lm (Typ)","40mA","3V","175 lm/W","70 (Typ)","80mA","120°","Surface Mount","6-SMD, Flat Lead Exposed Pad"
"http://www.osram-os.com/Graphics/XPic8/00180649_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/DURIS-P-5.jpg","475-2995-2-ND","GW DASPA1.EC-HQHS-5H7I-1","OSRAM Opto Semiconductors Inc.","LED DURIS P5 COOL WHT 5000K 2SMD",4800,0,"0.25623",2400,600,"Tape & Reel (TR)","DURIS® P 5","White, Cool","5000K","-","35 lm (30 lm ~ 39 lm)","100mA","3V","117 lm/W","80","250mA","130°","Surface Mount","2-SMD, No Lead"
"http://www.osram-os.com/Graphics/XPic8/00180649_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/DURIS-P-5.jpg","475-2995-1-ND","GW DASPA1.EC-HQHS-5H7I-1","OSRAM Opto Semiconductors Inc.","LED DURIS P5 COOL WHT 5000K 2SMD",4930,0,"0.42448",2000,1,"Cut Tape (CT)","DURIS® P 5","White, Cool","5000K","-","35 lm (30 lm ~ 39 lm)","100mA","3V","117 lm/W","80","250mA","130°","Surface Mount","2-SMD, No Lead"
"http://www.osram-os.com/Graphics/XPic8/00180649_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/DURIS-P-5.jpg","475-2995-6-ND","GW DASPA1.EC-HQHS-5H7I-1","OSRAM Opto Semiconductors Inc.","LED DURIS P5 COOL WHT 5000K 2SMD",4930,0,"Calculate",2000,1,"Digi-Reel®","DURIS® P 5","White, Cool","5000K","-","35 lm (30 lm ~ 39 lm)","100mA","3V","117 lm/W","80","250mA","130°","Surface Mount","2-SMD, No Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XQB.pdf","http://media.digikey.com/Photos/Cree%20Photos/XQBAWT-00-0000-00000HXE5.jpg","XQBAWT-00-0000-00000HXE5TR-ND","XQBAWT-00-0000-00000HXE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",2000,0,"0.35838",2000,2000,"Tape & Reel (TR)","XLamp® XQ-B","White, Neutral","4000K","-","29 lm (27 lm ~ 31 lm)","80mA","3V","121 lm/W","80","300mA","140°","Surface Mount","0606 (1616 Metric)"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XQB.pdf","http://media.digikey.com/Photos/Cree%20Photos/XQBAWT-00-0000-00000HXE5.jpg","XQBAWT-00-0000-00000HXE5CT-ND","XQBAWT-00-0000-00000HXE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",3345,0,"0.45693",2000,1,"Cut Tape (CT)","XLamp® XQ-B","White, Neutral","4000K","-","29 lm (27 lm ~ 31 lm)","80mA","3V","121 lm/W","80","300mA","140°","Surface Mount","0606 (1616 Metric)"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XQB.pdf","http://media.digikey.com/Photos/Cree%20Photos/XQBAWT-00-0000-00000HXE5.jpg","XQBAWT-00-0000-00000HXE5DKR-ND","XQBAWT-00-0000-00000HXE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",3345,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XQ-B","White, Neutral","4000K","-","29 lm (27 lm ~ 31 lm)","80mA","3V","121 lm/W","80","300mA","140°","Surface Mount","0606 (1616 Metric)"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XHG.pdf","http://media.digikey.com/Photos/Cree%20Photos/Xlamp%20XH-G%20SERIES.JPG","XHGAWT-00-0000-00000HXE3TR-ND","XHGAWT-00-0000-00000HXE3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",5000,0,"0.37331",2000,1000,"Tape & Reel (TR)","XLamp® XH-G","White, Cool","5000K","-","29 lm (27 lm ~ 31 lm)","65mA","2.9V","154 lm/W","80","350mA","130°","Surface Mount","2-SMD, No Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XHG.pdf","http://media.digikey.com/Photos/Cree%20Photos/Xlamp%20XH-G%20SERIES.JPG","XHGAWT-00-0000-00000HXE3CT-ND","XHGAWT-00-0000-00000HXE3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",5878,0,"0.53906",2000,1,"Cut Tape (CT)","XLamp® XH-G","White, Cool","5000K","-","29 lm (27 lm ~ 31 lm)","65mA","2.9V","154 lm/W","80","350mA","130°","Surface Mount","2-SMD, No Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XHG.pdf","http://media.digikey.com/Photos/Cree%20Photos/Xlamp%20XH-G%20SERIES.JPG","XHGAWT-00-0000-00000HXE3DKR-ND","XHGAWT-00-0000-00000HXE3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",5878,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XH-G","White, Cool","5000K","-","29 lm (27 lm ~ 31 lm)","65mA","2.9V","154 lm/W","80","350mA","130°","Surface Mount","2-SMD, No Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMLC.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp%20ML-C.jpg","MLCAWT-A1-0000-000XE5TR-ND","MLCAWT-A1-0000-000XE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 4SMD",4200,0,"0.37331",2800,1400,"Tape & Reel (TR)","XLamp® ML-C","White, Neutral","4000K","-","29 lm (27 lm ~ 31 lm)","100mA","3.2V","91 lm/W","80 (Typ)","350mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMLC.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp%20ML-C.jpg","MLCAWT-A1-0000-000XE5CT-ND","MLCAWT-A1-0000-000XE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 4SMD",5363,0,"0.53906",2000,1,"Cut Tape (CT)","XLamp® ML-C","White, Neutral","4000K","-","29 lm (27 lm ~ 31 lm)","100mA","3.2V","91 lm/W","80 (Typ)","350mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
